method,method2,x,y,radius,true_disc,min_dist
Starnet + BLiP,BLiP (q=0.55),0.7589367032051086,0.2994038462638855,0.0002659295860212296,0,
Starnet + BLiP,BLiP (q=0.55),0.3910256326198578,0.30128204822540283,0.009065471589565277,1,
Starnet + BLiP,BLiP (q=0.55),0.7788987755775452,0.30239078402519226,0.004682826343923807,0,
Starnet + BLiP,BLiP (q=0.55),0.7106905579566956,0.3040773868560791,0.0024215986486524343,1,
Starnet + BLiP,BLiP (q=0.55),0.596703290939331,0.30879122018814087,0.0015540808672085404,0,
Starnet + BLiP,BLiP (q=0.55),0.5918803215026855,0.30982905626296997,0.0030218239407986403,1,
Starnet + BLiP,BLiP (q=0.55),0.8852739930152893,0.30993151664733887,0.0024215986486524343,0,
Starnet + BLiP,BLiP (q=0.55),0.9476147890090942,0.31302523612976074,0.0010001510381698608,0,
Starnet + BLiP,BLiP (q=0.55),0.8854065537452698,0.3136368989944458,0.001247101929038763,0,
Starnet + BLiP,BLiP (q=0.55),0.5824742317199707,0.3144329786300659,0.007289760746061802,0,
Starnet + BLiP,BLiP (q=0.55),0.75,0.3145161271095276,0.011404948309063911,0,
Starnet + BLiP,BLiP (q=0.55),0.7688319087028503,0.3162410259246826,0.007289760746061802,0,
Starnet + BLiP,BLiP (q=0.55),0.6655235886573792,0.3166331648826599,0.0019372788956388831,1,
Starnet + BLiP,BLiP (q=0.55),0.11191213130950928,0.3188364505767822,0.0019372788956388831,0,
Starnet + BLiP,BLiP (q=0.55),0.42435720562934875,0.3213268518447876,0.0010001510381698608,0,
Starnet + BLiP,BLiP (q=0.55),0.5140693187713623,0.32136237621307373,0.007289760746061802,0,
Starnet + BLiP,BLiP (q=0.55),0.7767123579978943,0.3219178020954132,0.0019372788956388831,0,
Starnet + BLiP,BLiP (q=0.55),0.29795321822166443,0.32660818099975586,0.0004135127237532288,0,
Starnet + BLiP,BLiP (q=0.55),0.17307692766189575,0.32692307233810425,0.009065471589565277,1,
Starnet + BLiP,BLiP (q=0.55),0.7756410241127014,0.32692307233810425,0.0030218239407986403,1,
Starnet + BLiP,BLiP (q=0.55),0.2977272868156433,0.3277272582054138,0.0006428243359550834,0,
Starnet + BLiP,BLiP (q=0.55),0.10483870655298233,0.3306451737880707,0.011404948309063911,0,
Starnet + BLiP,BLiP (q=0.55),0.24065934121608734,0.33076924085617065,0.0015540808672085404,1,
Starnet + BLiP,BLiP (q=0.55),0.8107407093048096,0.33329251408576965,0.0015540808672085404,1,
Starnet + BLiP,BLiP (q=0.55),0.5042784810066223,0.333496630191803,0.0037612062878906727,0,
Starnet + BLiP,BLiP (q=0.55),0.960616409778595,0.33390411734580994,0.0024215986486524343,0,
Starnet + BLiP,BLiP (q=0.55),0.34132450819015503,0.3339992165565491,0.0008017083746381104,0,
Starnet + BLiP,BLiP (q=0.55),0.5529801249504089,0.3344370722770691,0.004682826343923807,1,
Starnet + BLiP,BLiP (q=0.55),0.37561890482902527,0.3348207473754883,0.0024215986486524343,1,
Starnet + BLiP,BLiP (q=0.55),0.8195876479148865,0.3350515365600586,0.007289760746061802,0,
Starnet + BLiP,BLiP (q=0.55),0.8814433217048645,0.3350515365600586,0.007289760746061802,0,
Starnet + BLiP,BLiP (q=0.55),0.24145299196243286,0.3354700803756714,0.0030218239407986403,0,
Starnet + BLiP,BLiP (q=0.55),0.17774035036563873,0.3355804979801178,0.0006428243359550834,0,
Starnet + BLiP,BLiP (q=0.55),0.6770584583282471,0.33852121233940125,0.0030218239407986403,1,
Starnet + BLiP,BLiP (q=0.55),0.30128204822540283,0.33974358439445496,0.009065471589565277,1,
Starnet + BLiP,BLiP (q=0.55),0.8910256624221802,0.33974358439445496,0.0030218239407986403,0,
Starnet + BLiP,BLiP (q=0.55),0.8873499631881714,0.34038081765174866,0.0006428243359550834,1,
Starnet + BLiP,BLiP (q=0.55),0.5436198115348816,0.3404386043548584,0.005843857768923044,0,
Starnet + BLiP,BLiP (q=0.55),0.08940397202968597,0.3410595953464508,0.004682826343923807,1,
Starnet + BLiP,BLiP (q=0.55),0.1754966825246811,0.3410595953464508,0.004682826343923807,0,
Starnet + BLiP,BLiP (q=0.55),0.1388888955116272,0.34297052025794983,0.0008017083746381104,0,
Starnet + BLiP,BLiP (q=0.55),0.8296703100204468,0.3439560532569885,0.0015540808672085404,0,
Starnet + BLiP,BLiP (q=0.55),0.14002268016338348,0.3441043198108673,0.0008017083746381104,0,
Starnet + BLiP,BLiP (q=0.55),0.9059669375419617,0.3457499146461487,0.0015540808672085404,1,
Starnet + BLiP,BLiP (q=0.55),0.21590860188007355,0.34678372740745544,0.0015540808672085404,1,
Starnet + BLiP,BLiP (q=0.55),0.08278145641088486,0.3476821184158325,0.004682826343923807,0,
Starnet + BLiP,BLiP (q=0.55),0.09602648764848709,0.3476821184158325,0.004682826343923807,0,
Starnet + BLiP,BLiP (q=0.55),0.8377483487129211,0.3476821184158325,0.004682826343923807,1,
Starnet + BLiP,BLiP (q=0.55),0.24964639544487,0.3500707149505615,0.0010001510381698608,1,
Starnet + BLiP,BLiP (q=0.55),0.1738249510526657,0.3517829477787018,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.55),0.8525640964508057,0.35256409645080566,0.009065471589565277,0,
Starnet + BLiP,BLiP (q=0.55),0.24945054948329926,0.35274726152420044,0.0015540808672085404,0,
Starnet + BLiP,BLiP (q=0.55),0.29725974798202515,0.353183388710022,0.0037612062878906727,0,
Starnet + BLiP,BLiP (q=0.55),0.866843044757843,0.355379194021225,0.001247101929038763,1,
Starnet + BLiP,BLiP (q=0.55),0.19072164595127106,0.35567009449005127,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.55),0.6697312593460083,0.355728417634964,0.0010001510381698608,0,
Starnet + BLiP,BLiP (q=0.55),0.6683168411254883,0.3571428656578064,0.0010001510381698608,1,
Starnet + BLiP,BLiP (q=0.55),0.8643835783004761,0.357534259557724,0.0019372788956388831,0,
Starnet + BLiP,BLiP (q=0.55),0.46495959162712097,0.3590904772281647,0.001247101929038763,0,
Starnet + BLiP,BLiP (q=0.55),0.029619596898555756,0.3592846691608429,0.0019372788956388831,1,
Starnet + BLiP,BLiP (q=0.55),0.24380165338516235,0.3595041334629059,0.005843857768923044,0,
Starnet + BLiP,BLiP (q=0.55),0.2141655683517456,0.3597572147846222,0.011404948309063911,0,
Starnet + BLiP,BLiP (q=0.55),0.8708609342575073,0.36092716455459595,0.004682826343923807,0,
Starnet + BLiP,BLiP (q=0.55),0.3637915253639221,0.36305275559425354,0.0037612062878906727,1,
Starnet + BLiP,BLiP (q=0.55),0.519841194152832,0.36350324749946594,0.0005157598643563688,1,
Starnet + BLiP,BLiP (q=0.55),0.8280913829803467,0.36446842551231384,0.001247101929038763,0,
Starnet + BLiP,BLiP (q=0.55),0.8818492889404297,0.3647260367870331,0.0024215986486524343,1,
Starnet + BLiP,BLiP (q=0.55),0.18041236698627472,0.3659793734550476,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.55),0.8917526006698608,0.3659793734550476,0.007289760746061802,0,
Starnet + BLiP,BLiP (q=0.55),0.7188392281532288,0.3670633137226105,0.0030218239407986403,1,
Starnet + BLiP,BLiP (q=0.55),0.7175559401512146,0.3739084303379059,0.0037612062878906727,0,
Starnet + BLiP,BLiP (q=0.55),0.1554003655910492,0.37477272748947144,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.55),0.31117022037506104,0.375,0.0037612062878906727,0,
Starnet + BLiP,BLiP (q=0.55),0.29045453667640686,0.37590909004211426,0.0006428243359550834,1,
Starnet + BLiP,BLiP (q=0.55),0.8814433217048645,0.37628865242004395,0.007289760746061802,0,
Starnet + BLiP,BLiP (q=0.55),0.10897435992956161,0.3782051205635071,0.009065471589565277,1,
Starnet + BLiP,BLiP (q=0.55),0.3629032373428345,0.3790322542190552,0.011404948309063911,1,
Starnet + BLiP,BLiP (q=0.55),0.697350800037384,0.3791195750236511,0.0037612062878906727,0,
Starnet + BLiP,BLiP (q=0.55),0.29837819933891296,0.37975242733955383,0.007289760746061802,0,
Starnet + BLiP,BLiP (q=0.55),0.2413167804479599,0.3799402117729187,0.004682826343923807,0,
Starnet + BLiP,BLiP (q=0.55),0.8424657583236694,0.3821917772293091,0.0019372788956388831,0,
Starnet + BLiP,BLiP (q=0.55),0.3769230842590332,0.38351649045944214,0.0015540808672085404,0,
Starnet + BLiP,BLiP (q=0.55),0.38429751992225647,0.38429751992225647,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.55),0.6765673160552979,0.3849075138568878,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.55),0.8418367505073547,0.3849206268787384,0.0008017083746381104,1,
Starnet + BLiP,BLiP (q=0.55),0.2838260531425476,0.3851374685764313,0.004682826343923807,1,
Starnet + BLiP,BLiP (q=0.55),0.08760683983564377,0.3867521286010742,0.0030218239407986403,1,
Starnet + BLiP,BLiP (q=0.55),0.07000000029802322,0.38999998569488525,0.01414213515818119,0,
Starnet + BLiP,BLiP (q=0.55),0.2628205120563507,0.3910256326198578,0.009065471589565277,1,
Starnet + BLiP,BLiP (q=0.55),0.9168984293937683,0.3921457827091217,0.0019372788956388831,1,
Starnet + BLiP,BLiP (q=0.55),0.09504131972789764,0.39256197214126587,0.005843857768923044,0,
Starnet + BLiP,BLiP (q=0.55),0.24380165338516235,0.39256197214126587,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.55),0.2514478862285614,0.39317163825035095,0.0015540808672085404,0,
Starnet + BLiP,BLiP (q=0.55),0.10824742168188095,0.3969072103500366,0.007289760746061802,0,
Starnet + BLiP,BLiP (q=0.55),0.4944559335708618,0.39737775921821594,0.009065471589565277,1,
Starnet + BLiP,BLiP (q=0.55),0.19519156217575073,0.39786985516548157,0.0006428243359550834,1,
Starnet + BLiP,BLiP (q=0.55),0.9602739810943604,0.39863014221191406,0.0019372788956388831,0,
Starnet + BLiP,BLiP (q=0.55),0.9551281929016113,0.3995726406574249,0.0030218239407986403,0,
Starnet + BLiP,BLiP (q=0.55),0.15525859594345093,0.4045616686344147,0.007289760746061802,0,
Starnet + BLiP,BLiP (q=0.55),0.5045127272605896,0.4063405990600586,0.0037612062878906727,0,
Starnet + BLiP,BLiP (q=0.55),0.42271316051483154,0.40646520256996155,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.55),0.8814433217048645,0.40721648931503296,0.007289760746061802,0,
Starnet + BLiP,BLiP (q=0.55),0.5132450461387634,0.40728476643562317,0.004682826343923807,0,
Starnet + BLiP,BLiP (q=0.55),0.4370467960834503,0.4073497951030731,0.0024215986486524343,1,
Starnet + BLiP,BLiP (q=0.55),0.08870967477560043,0.41129031777381897,0.011404948309063911,0,
Starnet + BLiP,BLiP (q=0.55),0.44039735198020935,0.4139072895050049,0.004682826343923807,0,
Starnet + BLiP,BLiP (q=0.55),0.47350993752479553,0.4139072895050049,0.004682826343923807,1,
Starnet + BLiP,BLiP (q=0.55),0.6653611660003662,0.4140092730522156,0.0030218239407986403,0,
Starnet + BLiP,BLiP (q=0.55),0.808735191822052,0.4147515296936035,0.0019372788956388831,0,
Starnet + BLiP,BLiP (q=0.55),0.48076921701431274,0.4166666567325592,0.0030218239407986403,0,
Starnet + BLiP,BLiP (q=0.55),0.530927836894989,0.4175257682800293,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.55),0.3234865069389343,0.41757839918136597,0.0005157598643563688,0,
Starnet + BLiP,BLiP (q=0.55),0.32482993602752686,0.4178004562854767,0.0008017083746381104,1,
Starnet + BLiP,BLiP (q=0.55),0.5219771862030029,0.41954004764556885,0.0015540808672085404,0,
Starnet + BLiP,BLiP (q=0.55),0.49315232038497925,0.42123159766197205,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.55),0.7589350938796997,0.42195478081703186,0.0005157598643563688,1,
Starnet + BLiP,BLiP (q=0.55),0.7574257254600525,0.4222065210342407,0.0010001510381698608,0,
Starnet + BLiP,BLiP (q=0.55),0.8755850791931152,0.4232628047466278,0.0037612062878906727,1,
Starnet + BLiP,BLiP (q=0.55),0.13694050908088684,0.42376166582107544,0.0030218239407986403,0,
Starnet + BLiP,BLiP (q=0.55),0.866916835308075,0.42409414052963257,0.004682826343923807,0,
Starnet + BLiP,BLiP (q=0.55),0.06198346987366676,0.42561984062194824,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.55),0.45041322708129883,0.42561984062194824,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.55),0.26365146040916443,0.426503986120224,0.0015540808672085404,1,
Starnet + BLiP,BLiP (q=0.55),0.13835616409778595,0.4287671148777008,0.0019372788956388831,1,
Starnet + BLiP,BLiP (q=0.55),0.3727911114692688,0.43148553371429443,0.0030218239407986403,1,
Starnet + BLiP,BLiP (q=0.55),0.07687452435493469,0.43194496631622314,0.0037612062878906727,1,
Starnet + BLiP,BLiP (q=0.55),0.7273242473602295,0.4325396716594696,0.0008017083746381104,1,
Starnet + BLiP,BLiP (q=0.55),0.728458046913147,0.4336734712123871,0.0008017083746381104,0,
Starnet + BLiP,BLiP (q=0.55),0.27483442425727844,0.43377482891082764,0.004682826343923807,0,
Starnet + BLiP,BLiP (q=0.55),0.14462809264659882,0.43388429284095764,0.005843857768923044,0,
Starnet + BLiP,BLiP (q=0.55),0.8551332950592041,0.43414565920829773,0.004682826343923807,1,
Starnet + BLiP,BLiP (q=0.55),0.05175156891345978,0.4348452091217041,0.005843857768923044,0,
Starnet + BLiP,BLiP (q=0.55),0.8296417593955994,0.4355691969394684,0.0030218239407986403,0,
Starnet + BLiP,BLiP (q=0.55),0.30607596039772034,0.43977805972099304,0.0024215986486524343,1,
Starnet + BLiP,BLiP (q=0.55),0.07615894079208374,0.44039735198020935,0.004682826343923807,0,
Starnet + BLiP,BLiP (q=0.55),0.28145694732666016,0.44039735198020935,0.004682826343923807,1,
Starnet + BLiP,BLiP (q=0.55),0.7401430010795593,0.4404217004776001,0.007289760746061802,0,
Starnet + BLiP,BLiP (q=0.55),0.09651835262775421,0.4425206780433655,0.005843857768923044,0,
Starnet + BLiP,BLiP (q=0.55),0.2016129046678543,0.44354838132858276,0.011404948309063911,0,
Starnet + BLiP,BLiP (q=0.55),0.865165114402771,0.4439728558063507,0.009065471589565277,0,
Starnet + BLiP,BLiP (q=0.55),0.6668182015419006,0.44409090280532837,0.0006428243359550834,0,
Starnet + BLiP,BLiP (q=0.55),0.5639679431915283,0.4447573125362396,0.0019372788956388831,0,
Starnet + BLiP,BLiP (q=0.55),0.6670313477516174,0.44529539346694946,0.0005157598643563688,0,
Starnet + BLiP,BLiP (q=0.55),0.5951738357543945,0.4454515278339386,0.004682826343923807,1,
Starnet + BLiP,BLiP (q=0.55),0.15663030743598938,0.4465254247188568,0.004682826343923807,1,
Starnet + BLiP,BLiP (q=0.55),0.06953642517328262,0.44701987504959106,0.004682826343923807,1,
Starnet + BLiP,BLiP (q=0.55),0.341269850730896,0.44708994030952454,0.001247101929038763,1,
Starnet + BLiP,BLiP (q=0.55),0.18041236698627472,0.4484536051750183,0.007289760746061802,0,
Starnet + BLiP,BLiP (q=0.55),0.3395061790943146,0.44885361194610596,0.001247101929038763,0,
Starnet + BLiP,BLiP (q=0.55),0.606082022190094,0.45049506425857544,0.0010001510381698608,0,
Starnet + BLiP,BLiP (q=0.55),0.18879391252994537,0.4505292773246765,0.001247101929038763,1,
Starnet + BLiP,BLiP (q=0.55),0.27995583415031433,0.4518808424472809,0.0030218239407986403,1,
Starnet + BLiP,BLiP (q=0.55),0.6068493127822876,0.4534246623516083,0.0019372788956388831,0,
Starnet + BLiP,BLiP (q=0.55),0.07615894079208374,0.4536423981189728,0.004682826343923807,0,
Starnet + BLiP,BLiP (q=0.55),0.8509933948516846,0.4536423981189728,0.004682826343923807,0,
Starnet + BLiP,BLiP (q=0.55),0.14276722073554993,0.45366862416267395,0.009065471589565277,1,
Starnet + BLiP,BLiP (q=0.55),0.21529521048069,0.45429182052612305,0.005843857768923044,0,
Starnet + BLiP,BLiP (q=0.55),0.3782113194465637,0.4561292231082916,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.55),0.49394604563713074,0.4579510986804962,0.0037612062878906727,0,
Starnet + BLiP,BLiP (q=0.55),0.7582057118415833,0.45842450857162476,0.0005157598643563688,0,
Starnet + BLiP,BLiP (q=0.55),0.7568027377128601,0.45861679315567017,0.0008017083746381104,1,
Starnet + BLiP,BLiP (q=0.55),0.3066455125808716,0.46452370285987854,0.0024215986486524343,1,
Starnet + BLiP,BLiP (q=0.55),0.23189260065555573,0.46490874886512756,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.55),0.13049465417861938,0.46511659026145935,0.004682826343923807,0,
Starnet + BLiP,BLiP (q=0.55),0.6816239356994629,0.46794870495796204,0.0030218239407986403,0,
Starnet + BLiP,BLiP (q=0.55),0.029999999329447746,0.4699999988079071,0.01414213515818119,1,
Starnet + BLiP,BLiP (q=0.55),0.1260683834552765,0.4722222089767456,0.0030218239407986403,0,
Starnet + BLiP,BLiP (q=0.55),0.6773504018783569,0.4722222089767456,0.0030218239407986403,1,
Starnet + BLiP,BLiP (q=0.55),0.5229690074920654,0.4732179641723633,0.0010001510381698608,0,
Starnet + BLiP,BLiP (q=0.55),0.7865735292434692,0.47451505064964294,0.001247101929038763,0,
Starnet + BLiP,BLiP (q=0.55),0.8467742204666138,0.47580644488334656,0.011404948309063911,1,
Starnet + BLiP,BLiP (q=0.55),0.18073202669620514,0.476031094789505,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.55),0.08760683983564377,0.4764957129955292,0.0030218239407986403,0,
Starnet + BLiP,BLiP (q=0.55),0.8327664136886597,0.47675737738609314,0.0008017083746381104,0,
Starnet + BLiP,BLiP (q=0.55),0.8309759497642517,0.47736915946006775,0.0010001510381698608,0,
Starnet + BLiP,BLiP (q=0.55),0.31426936388015747,0.48029497265815735,0.004682826343923807,1,
Starnet + BLiP,BLiP (q=0.55),0.4681655764579773,0.48128268122673035,0.0024215986486524343,0,
Starnet + BLiP,BLiP (q=0.55),0.08260700106620789,0.4814110994338989,0.0037612062878906727,1,
Starnet + BLiP,BLiP (q=0.55),0.3264462947845459,0.4834710657596588,0.005843857768923044,0,
Starnet + BLiP,BLiP (q=0.55),0.6074380278587341,0.4834710657596588,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.55),0.7497715950012207,0.4835449457168579,0.0030218239407986403,1,
Starnet + BLiP,BLiP (q=0.55),0.5441406965255737,0.4845806062221527,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.55),0.040673863142728806,0.48583775758743286,0.0030218239407986403,1,
Starnet + BLiP,BLiP (q=0.55),0.3191780745983124,0.48630136251449585,0.0019372788956388831,0,
Starnet + BLiP,BLiP (q=0.55),0.23728077113628387,0.4905959963798523,0.0010001510381698608,1,
Starnet + BLiP,BLiP (q=0.55),0.15848034620285034,0.49104297161102295,0.001247101929038763,1,
Starnet + BLiP,BLiP (q=0.55),0.36538460850715637,0.49358972907066345,0.009065471589565277,1,
Starnet + BLiP,BLiP (q=0.55),0.6602563858032227,0.49358972907066345,0.009065471589565277,1,
Starnet + BLiP,BLiP (q=0.55),0.33545947074890137,0.4957394599914551,0.007289760746061802,0,
Starnet + BLiP,BLiP (q=0.55),0.7209053635597229,0.49643373489379883,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.55),0.847015917301178,0.4980948865413666,0.0024215986486524343,1,
Starnet + BLiP,BLiP (q=0.55),0.031518738716840744,0.49868667125701904,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.55),0.6393317580223083,0.49900221824645996,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.55),0.04639175161719322,0.5,0.007289760746061802,0,
Starnet + BLiP,BLiP (q=0.55),0.07851240038871765,0.5,0.005843857768923044,0,
Starnet + BLiP,BLiP (q=0.55),0.10042735189199448,0.502136766910553,0.0030218239407986403,0,
Starnet + BLiP,BLiP (q=0.55),0.3440170884132385,0.502136766910553,0.0030218239407986403,1,
Starnet + BLiP,BLiP (q=0.55),0.22170117497444153,0.5024259686470032,0.007289760746061802,0,
Starnet + BLiP,BLiP (q=0.55),0.8039500713348389,0.5027360916137695,0.001247101929038763,0,
Starnet + BLiP,BLiP (q=0.55),0.5741063356399536,0.5039243698120117,0.004682826343923807,1,
Starnet + BLiP,BLiP (q=0.55),0.1208663135766983,0.5039741396903992,0.004682826343923807,1,
Starnet + BLiP,BLiP (q=0.55),0.09688825905323029,0.5042432546615601,0.0010001510381698608,0,
Starnet + BLiP,BLiP (q=0.55),0.75,0.5064102411270142,0.009065471589565277,1,
Starnet + BLiP,BLiP (q=0.55),0.6303191781044006,0.5079787373542786,0.0037612062878906727,1,
Starnet + BLiP,BLiP (q=0.55),0.739720344543457,0.5086991190910339,0.001247101929038763,0,
Starnet + BLiP,BLiP (q=0.55),0.6740229725837708,0.5118067264556885,0.0019372788956388831,1,
Starnet + BLiP,BLiP (q=0.55),0.050202056765556335,0.5125219821929932,0.0037612062878906727,1,
Starnet + BLiP,BLiP (q=0.55),0.06953642517328262,0.5132450461387634,0.004682826343923807,1,
Starnet + BLiP,BLiP (q=0.55),0.28145694732666016,0.5132450461387634,0.004682826343923807,0,
Starnet + BLiP,BLiP (q=0.55),0.5728476643562317,0.5132450461387634,0.004682826343923807,0,
Starnet + BLiP,BLiP (q=0.55),0.3677369952201843,0.5144264101982117,0.0015540808672085404,1,
Starnet + BLiP,BLiP (q=0.55),0.39759066700935364,0.5160828232765198,0.007289760746061802,0,
Starnet + BLiP,BLiP (q=0.55),0.2921038866043091,0.5165256261825562,0.004682826343923807,1,
Starnet + BLiP,BLiP (q=0.55),0.1694214940071106,0.5165289044380188,0.005843857768923044,0,
Starnet + BLiP,BLiP (q=0.55),0.14413143694400787,0.5171288251876831,0.0030218239407986403,1,
Starnet + BLiP,BLiP (q=0.55),0.8347539305686951,0.5189643502235413,0.0010001510381698608,0,
Starnet + BLiP,BLiP (q=0.55),0.19072164595127106,0.5206185579299927,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.55),0.561855673789978,0.5206185579299927,0.007289760746061802,0,
Starnet + BLiP,BLiP (q=0.55),0.15209142863750458,0.5221232175827026,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.55),0.16183039546012878,0.5236942172050476,0.0037612062878906727,0,
Starnet + BLiP,BLiP (q=0.55),0.04032257944345474,0.524193525314331,0.011404948309063911,0,
Starnet + BLiP,BLiP (q=0.55),0.17768594622612,0.5247933864593506,0.005843857768923044,0,
Starnet + BLiP,BLiP (q=0.55),0.3700000047683716,0.5299999713897705,0.01414213515818119,0,
Starnet + BLiP,BLiP (q=0.55),0.5299999713897705,0.5299999713897705,0.01414213515818119,1,
Starnet + BLiP,BLiP (q=0.55),0.26464512944221497,0.5326721668243408,0.0037612062878906727,1,
Starnet + BLiP,BLiP (q=0.55),0.4139072895050049,0.5331125855445862,0.004682826343923807,1,
Starnet + BLiP,BLiP (q=0.55),0.5622971057891846,0.5333443880081177,0.0037612062878906727,1,
Starnet + BLiP,BLiP (q=0.55),0.3505852520465851,0.53909832239151,0.0030218239407986403,1,
Starnet + BLiP,BLiP (q=0.55),0.05645161122083664,0.5403226017951965,0.011404948309063911,0,
Starnet + BLiP,BLiP (q=0.55),0.5103092789649963,0.5412371158599854,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.55),0.7474226951599121,0.5412371158599854,0.007289760746061802,0,
Starnet + BLiP,BLiP (q=0.55),0.8388429880142212,0.5413222908973694,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.55),0.520483672618866,0.5416944622993469,0.0008017083746381104,0,
Starnet + BLiP,BLiP (q=0.55),0.135790154337883,0.5452337265014648,0.0030218239407986403,1,
Starnet + BLiP,BLiP (q=0.55),0.3476821184158325,0.5463576316833496,0.004682826343923807,0,
Starnet + BLiP,BLiP (q=0.55),0.7837287783622742,0.5468056797981262,0.0037612062878906727,1,
Starnet + BLiP,BLiP (q=0.55),0.8397260308265686,0.5493150949478149,0.0019372788956388831,0,
Starnet + BLiP,BLiP (q=0.55),0.7769230604171753,0.5505494475364685,0.0015540808672085404,0,
Starnet + BLiP,BLiP (q=0.55),0.32602545619010925,0.5509193539619446,0.0010001510381698608,0,
Starnet + BLiP,BLiP (q=0.55),0.08762886375188828,0.5515463948249817,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.55),0.6917808055877686,0.5520548224449158,0.0019372788956388831,0,
Starnet + BLiP,BLiP (q=0.55),0.8424657583236694,0.5520548224449158,0.0019372788956388831,0,
Starnet + BLiP,BLiP (q=0.55),0.32596370577812195,0.5527210831642151,0.0008017083746381104,1,
Starnet + BLiP,BLiP (q=0.55),0.7751322984695435,0.5529100298881531,0.001247101929038763,0,
Starnet + BLiP,BLiP (q=0.55),0.5463576316833496,0.5529801249504089,0.004682826343923807,1,
Starnet + BLiP,BLiP (q=0.55),0.6986755132675171,0.5529801249504089,0.004682826343923807,0,
Starnet + BLiP,BLiP (q=0.55),0.6443905234336853,0.5536753535270691,0.0024215986486524343,0,
Starnet + BLiP,BLiP (q=0.55),0.5828924179077148,0.5546737313270569,0.001247101929038763,0,
Starnet + BLiP,BLiP (q=0.55),0.6022927761077881,0.5546737313270569,0.001247101929038763,0,
Starnet + BLiP,BLiP (q=0.55),0.605494499206543,0.5549450516700745,0.0015540808672085404,0,
Starnet + BLiP,BLiP (q=0.55),0.07888183742761612,0.5551990270614624,0.0019372788956388831,1,
Starnet + BLiP,BLiP (q=0.55),0.5877659320831299,0.5558510422706604,0.0037612062878906727,0,
Starnet + BLiP,BLiP (q=0.55),0.7792553305625916,0.5558510422706604,0.0037612062878906727,1,
Starnet + BLiP,BLiP (q=0.55),0.06434778869152069,0.5575246810913086,0.0030218239407986403,1,
Starnet + BLiP,BLiP (q=0.55),0.8525640964508057,0.557692289352417,0.009065471589565277,0,
Starnet + BLiP,BLiP (q=0.55),0.5435650944709778,0.5580304265022278,0.0010001510381698608,1,
Starnet + BLiP,BLiP (q=0.55),0.36374056339263916,0.5618367791175842,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.55),0.8626237511634827,0.5627780556678772,0.0019372788956388831,1,
Starnet + BLiP,BLiP (q=0.55),0.7149389386177063,0.5627967119216919,0.004682826343923807,0,
Starnet + BLiP,BLiP (q=0.55),0.1549414098262787,0.5645215511322021,0.009065471589565277,0,
Starnet + BLiP,BLiP (q=0.55),0.13230140507221222,0.5655488967895508,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.55),0.3748266398906708,0.5663692951202393,0.004682826343923807,0,
Starnet + BLiP,BLiP (q=0.55),0.40361088514328003,0.5672110319137573,0.0010001510381698608,1,
Starnet + BLiP,BLiP (q=0.55),0.8863562345504761,0.5679661631584167,0.004682826343923807,0,
Starnet + BLiP,BLiP (q=0.55),0.0670103058218956,0.5721649527549744,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.55),0.2010309249162674,0.5721649527549744,0.007289760746061802,0,
Starnet + BLiP,BLiP (q=0.55),0.47580644488334656,0.5725806355476379,0.011404948309063911,0,
Starnet + BLiP,BLiP (q=0.55),0.6854304671287537,0.5728476643562317,0.004682826343923807,0,
Starnet + BLiP,BLiP (q=0.55),0.6618099212646484,0.5729564428329468,0.0024215986486524343,1,
Starnet + BLiP,BLiP (q=0.55),0.3677685856819153,0.5743801593780518,0.005843857768923044,0,
Starnet + BLiP,BLiP (q=0.55),0.3531399369239807,0.5764310956001282,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.55),0.07712765783071518,0.5771276354789734,0.0037612062878906727,1,
